"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Grid_Velocity_x","Grid_Velocity_y"
3641, 9.851516580233060e-01, 9.990000000000000e-01, 5.276855044772846e-04, 1.539735988947611e-02, -4.664750436529604e-05, 1.106960363723687e+02, 0.000000000000000e+00, 0.000000000000000e+00
3642, 9.851516580233060e-01, 9.978273878559539e-01, 5.277264270401484e-04, 1.323247125050557e-02, -2.613917915702867e-04, 1.106456819002941e+02, 0.000000000000000e+00, 0.000000000000000e+00
3643, 9.851516580233060e-01, 9.964528852028749e-01, 5.277729762361291e-04, 1.101545135233206e-02, -6.669593299630007e-04, 1.106058147154173e+02, 0.000000000000000e+00, 0.000000000000000e+00
3644, 9.851516580233060e-01, 9.948424417000725e-01, 5.277757731239557e-04, 8.817804964450445e-03, -1.314093822714961e-03, 1.105677594069175e+02, 0.000000000000000e+00, 0.000000000000000e+00
3645, 9.851516580233060e-01, 9.929565302615514e-01, 5.277206162679342e-04, 6.745926745816300e-03, -2.205817044282111e-03, 1.105298479447657e+02, 0.000000000000000e+00, 0.000000000000000e+00
3646, 9.851516580233060e-01, 9.907493659623355e-01, 5.275986270266242e-04, 4.900469900282620e-03, -3.305224537023154e-03, 1.104900890001468e+02, 0.000000000000000e+00, 0.000000000000000e+00
3647, 9.851516580233060e-01, 9.881680515257285e-01, 5.274161543873372e-04, 3.346946311959992e-03, -4.543720804203700e-03, 1.104482191203510e+02, 0.000000000000000e+00, 0.000000000000000e+00
3648, 9.851516580233060e-01, 9.851516580233058e-01, 5.271882382045574e-04, 2.108423380643177e-03, -5.836999862317463e-03, 1.104047629378804e+02, 0.000000000000000e+00, 0.000000000000000e+00
3649, 9.851516580233060e-01, 9.816302575799074e-01, 5.269328897813221e-04, 1.172223991863151e-03, -7.099446107472815e-03, 1.103603830869888e+02, 0.000000000000000e+00, 0.000000000000000e+00
3650, 9.851516580233060e-01, 9.775239361398911e-01, 5.266661557390314e-04, 5.022820152944284e-04, -8.254772991658409e-03, 1.103152854317440e+02, 0.000000000000000e+00, 0.000000000000000e+00
3651, 9.851516580233060e-01, 9.727418294480226e-01, 5.263998169850649e-04, 5.095780858168163e-05, -9.242646236947732e-03, 1.102691404140844e+02, 0.000000000000000e+00, 0.000000000000000e+00
3652, 9.851516580233060e-01, 9.671812450423853e-01, 5.261408846041559e-04, -2.320543496376649e-04, -1.002191085768900e-02, 1.102212342003710e+02, 0.000000000000000e+00, 0.000000000000000e+00
3653, 9.851516580233060e-01, 9.607269578052178e-01, 5.258921975095409e-04, -3.937192786190936e-04, -1.057176808341756e-02, 1.101708257242320e+02, 0.000000000000000e+00, 0.000000000000000e+00
3654, 9.851516580233060e-01, 9.532507966397208e-01, 5.256548766007295e-04, -4.737351956125625e-04, -1.089013892040475e-02, 1.101176475981258e+02, 0.000000000000000e+00, 0.000000000000000e+00
3655, 9.851516580233060e-01, 9.446116745626520e-01, 5.254299621289988e-04, -5.025432057651376e-04, -1.098936349231160e-02, 1.100621166578779e+02, 0.000000000000000e+00, 0.000000000000000e+00
3656, 9.851516580233060e-01, 9.346562521084397e-01, 5.252199600948524e-04, -5.009740304776800e-04, -1.089081259801626e-02, 1.100052409995789e+02, 0.000000000000000e+00, 0.000000000000000e+00
3657, 9.851516580233060e-01, 9.232204607343701e-01, 5.250265316520956e-04, -4.815696065782065e-04, -1.062042071287476e-02, 1.099484108398954e+02, 0.000000000000000e+00, 0.000000000000000e+00
3658, 9.851516580233060e-01, 9.101321425997625e-01, 5.248524580037770e-04, -4.509543817446333e-04, -1.020619846739808e-02, 1.098931345375951e+02, 0.000000000000000e+00, 0.000000000000000e+00
3659, 9.851516580233060e-01, 8.952150761161451e-01, 5.247003633832365e-04, -4.123826558618172e-04, -9.677750263308391e-03, 1.098408868260236e+02, 0.000000000000000e+00, 0.000000000000000e+00
3660, 9.851516580233060e-01, 8.782946399565099e-01, 5.245726067960637e-04, -3.681271794352819e-04, -9.066604406403833e-03, 1.097929115738868e+02, 0.000000000000000e+00, 0.000000000000000e+00
3661, 9.851516580233060e-01, 8.592053057461326e-01, 5.244699125263537e-04, -3.208234202459485e-04, -8.405438688874122e-03, 1.097500877632666e+02, 0.000000000000000e+00, 0.000000000000000e+00
3662, 9.851516580233060e-01, 8.378000245133019e-01, 5.243920218415822e-04, -2.738486089444954e-04, -7.725599516255722e-03, 1.097128098941371e+02, 0.000000000000000e+00, 0.000000000000000e+00
3663, 9.851516580233060e-01, 8.139613704892839e-01, 5.243368534499263e-04, -2.307718270496552e-04, -7.052805934519969e-03, 1.096810149031983e+02, 0.000000000000000e+00, 0.000000000000000e+00
3664, 9.851516580233060e-01, 7.876140241451626e-01, 5.243025036658304e-04, -1.945342701700863e-04, -6.403368376214026e-03, 1.096543013532832e+02, 0.000000000000000e+00, 0.000000000000000e+00
3665, 9.851516580233060e-01, 7.587378287074177e-01, 5.242857488848511e-04, -1.667856673005252e-04, -5.781882642742533e-03, 1.096321361875140e+02, 0.000000000000000e+00, 0.000000000000000e+00
3666, 9.851516580233060e-01, 7.273802812588347e-01, 5.242854903113325e-04, -1.475661448813786e-04, -5.182617310438205e-03, 1.096140739219029e+02, 0.000000000000000e+00, 0.000000000000000e+00
3667, 9.851516580233060e-01, 6.936669914419152e-01, 5.242999335175606e-04, -1.355847872357043e-04, -4.593419634126546e-03, 1.095998664508717e+02, 0.000000000000000e+00, 0.000000000000000e+00
3668, 9.851516580233060e-01, 6.578084530582265e-01, 5.243277540409317e-04, -1.284833971164168e-04, -4.001977729225270e-03, 1.095895180073649e+02, 0.000000000000000e+00, 0.000000000000000e+00
3669, 9.851516580233060e-01, 6.201015279667754e-01, 5.243728485225360e-04, -1.236160976380735e-04, -3.401906992466721e-03, 1.095830550249824e+02, 0.000000000000000e+00, 0.000000000000000e+00
3670, 9.851516580233060e-01, 5.809244133449323e-01, 5.244337889960721e-04, -1.183963812506389e-04, -2.796929683105868e-03, 1.095805117525400e+02, 0.000000000000000e+00, 0.000000000000000e+00
3671, 9.851516580233060e-01, 5.407245648559407e-01, 5.245140877467569e-04, -1.110676973783446e-04, -2.201709257029200e-03, 1.095815669837543e+02, 0.000000000000000e+00, 0.000000000000000e+00
3672, 9.851516580233060e-01, 4.999999999999982e-01, 5.245967753361681e-04, -1.006814984285515e-04, -1.638411926035644e-03, 1.095856030259328e+02, 0.000000000000000e+00, 0.000000000000000e+00
3673, 9.851516580233061e-01, 4.592754351440562e-01, 5.247066984208870e-04, -8.750218774353103e-05, -1.131271136070661e-03, 1.095916260756137e+02, 0.000000000000000e+00, 0.000000000000000e+00
3674, 9.851516580233058e-01, 4.190755866550645e-01, 5.248350584463497e-04, -7.232948647842916e-05, -6.998261923718350e-04, 1.095985793184303e+02, 0.000000000000000e+00, 0.000000000000000e+00
3675, 9.851516580233058e-01, 3.798984720332216e-01, 5.250223926720977e-04, -5.664076823801759e-05, -3.548963130454378e-04, 1.096054706447073e+02, 0.000000000000000e+00, 0.000000000000000e+00
3676, 9.851516580233058e-01, 3.421915469417705e-01, 5.252741187541779e-04, -4.178920811442963e-05, -9.654414713003860e-05, 1.096115823278342e+02, 0.000000000000000e+00, 0.000000000000000e+00
3677, 9.851516580233058e-01, 3.063330085580819e-01, 5.255648982464756e-04, -2.877322942631025e-05, 8.422008407477475e-05, 1.096164976504579e+02, 0.000000000000000e+00, 0.000000000000000e+00
3678, 9.851516580233061e-01, 2.726197187411626e-01, 5.259444833428859e-04, -1.870288514496289e-05, 2.022111815641309e-04, 1.096201536050985e+02, 0.000000000000000e+00, 0.000000000000000e+00
3679, 9.851516580233058e-01, 2.412621712925798e-01, 5.262421445988159e-04, -1.108682750123051e-05, 2.737926009937973e-04, 1.096226824395456e+02, 0.000000000000000e+00, 0.000000000000000e+00
3680, 9.851516580233058e-01, 2.123859758548353e-01, 5.265366847899010e-04, -6.085693160274534e-06, 3.134145497318926e-04, 1.096244152656020e+02, 0.000000000000000e+00, 0.000000000000000e+00
3681, 9.851516580233058e-01, 1.860386295107140e-01, 5.267220319570553e-04, -2.026669323572872e-06, 3.312379185616056e-04, 1.096256695490618e+02, 0.000000000000000e+00, 0.000000000000000e+00
3682, 9.851516580233058e-01, 1.621999754866963e-01, 5.268637348374131e-04, 1.867107053562052e-06, 3.330431647994060e-04, 1.096267366389045e+02, 0.000000000000000e+00, 0.000000000000000e+00
3683, 9.851516580233058e-01, 1.407946942538659e-01, 5.269583548570975e-04, 6.789847474479970e-06, 3.213189748820422e-04, 1.096277661938301e+02, 0.000000000000000e+00, 0.000000000000000e+00
3684, 9.851516580233061e-01, 1.217053600434887e-01, 5.270313644508123e-04, 1.271455316993236e-05, 2.974945847561048e-04, 1.096287461997041e+02, 0.000000000000000e+00, 0.000000000000000e+00
3685, 9.851516580233058e-01, 1.047849238838536e-01, 5.270887981159872e-04, 1.903852806035825e-05, 2.637158256613512e-04, 1.096295891795243e+02, 0.000000000000000e+00, 0.000000000000000e+00
3686, 9.851516580233058e-01, 8.986785740023645e-02, 5.271372083383336e-04, 2.454757485177181e-05, 2.234775171441082e-04, 1.096301946922513e+02, 0.000000000000000e+00, 0.000000000000000e+00
3687, 9.851516580233058e-01, 7.677953926562897e-02, 5.271794632805747e-04, 2.828494038304720e-05, 1.810562301072111e-04, 1.096305523912658e+02, 0.000000000000000e+00, 0.000000000000000e+00
3688, 9.851516580233058e-01, 6.534374789155944e-02, 5.272176853701434e-04, 2.972204596108986e-05, 1.404343165930334e-04, 1.096307031145167e+02, 0.000000000000000e+00, 0.000000000000000e+00
3689, 9.851516580233058e-01, 5.538832543734711e-02, 5.272516372018961e-04, 2.895551316055741e-05, 1.045163555793277e-04, 1.096307185333993e+02, 0.000000000000000e+00, 0.000000000000000e+00
3690, 9.851516580233058e-01, 4.674920336027874e-02, 5.272823635733427e-04, 2.642127938783562e-05, 7.481417310222578e-05, 1.096306606999690e+02, 0.000000000000000e+00, 0.000000000000000e+00
3691, 9.851516580233058e-01, 3.927304219478170e-02, 5.273082229840397e-04, 2.276432281494565e-05, 5.162422757925399e-05, 1.096305736134707e+02, 0.000000000000000e+00, 0.000000000000000e+00
3692, 9.851516580233058e-01, 3.281875495761422e-02, 5.273292915296046e-04, 1.862666582955473e-05, 3.440910796162789e-05, 1.096304907910551e+02, 0.000000000000000e+00, 0.000000000000000e+00
3693, 9.851516580233058e-01, 2.725817055197698e-02, 5.273460180568054e-04, 1.451066657812340e-05, 2.217532461674625e-05, 1.096304254364977e+02, 0.000000000000000e+00, 0.000000000000000e+00
3694, 9.851516580233058e-01, 2.247606386010850e-02, 5.273600320143476e-04, 1.074398181513544e-05, 1.381830709782697e-05, 1.096303709127698e+02, 0.000000000000000e+00, 0.000000000000000e+00
3695, 9.851516580233058e-01, 1.836974242009232e-02, 5.273716384781994e-04, 7.517012389848780e-06, 8.316360504755035e-06, 1.096303309835019e+02, 0.000000000000000e+00, 0.000000000000000e+00
3696, 9.851516580233058e-01, 1.484834197669406e-02, 5.273810271444111e-04, 4.902739913664199e-06, 4.817428279494575e-06, 1.096303016008046e+02, 0.000000000000000e+00, 0.000000000000000e+00
3697, 9.851516580233058e-01, 1.183194847427136e-02, 5.273885402217581e-04, 2.897222169328092e-06, 2.668803073882393e-06, 1.096302809980243e+02, 0.000000000000000e+00, 0.000000000000000e+00
3698, 9.851516580233058e-01, 9.250634037664622e-03, 5.273943045584790e-04, 1.442801182764959e-06, 1.399371470527569e-06, 1.096302667321198e+02, 0.000000000000000e+00, 0.000000000000000e+00
3699, 9.851516580233058e-01, 7.043469738448778e-03, 5.273986365321998e-04, 4.655400848288626e-07, 6.820769563522609e-07, 1.096302572227913e+02, 0.000000000000000e+00, 0.000000000000000e+00
3700, 9.851516580233058e-01, 5.157558299927499e-03, 5.274017791082335e-04, -1.157254222045410e-07, 2.993190619809429e-07, 1.096302502793383e+02, 0.000000000000000e+00, 0.000000000000000e+00
3701, 9.851516580233058e-01, 3.547114797125137e-03, 5.274039708926799e-04, -3.832478038860503e-07, 1.108019246418385e-07, 1.096302468175732e+02, 0.000000000000000e+00, 0.000000000000000e+00
3702, 9.851516580233058e-01, 2.172612144045834e-03, 5.274054072908257e-04, -4.123141853467988e-07, 2.907815667406179e-08, 1.096302430533183e+02, 0.000000000000000e+00, 0.000000000000000e+00
3703, 9.851516580233058e-01, 1.000000000000000e-03, 5.274062593920716e-04, -2.657264376481506e-07, -1.385731979765787e-09, 1.096302456892978e+02, 0.000000000000000e+00, 0.000000000000000e+00
3704, 9.851516580233058e-01, 0.000000000000000e+00, 5.274067815887707e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096302373596376e+02, 0.000000000000000e+00, 0.000000000000000e+00
3705, 9.881680515257286e-01, 1.000000000000000e+00, 5.273680086989605e-04, 1.749754418207205e-02, 0.000000000000000e+00, 1.107899804944837e+02, 3.317900000000000e+01, 0.000000000000000e+00
3706, 9.881680515257286e-01, 9.990000000000000e-01, 5.277739802064400e-04, 1.493249110240399e-02, -7.680497082698978e-05, 1.107920908279072e+02, 0.000000000000000e+00, 0.000000000000000e+00
3707, 9.881680515257286e-01, 9.978273878559542e-01, 5.278543685538719e-04, 1.229432742931659e-02, -4.302157586398380e-04, 1.107400318679973e+02, 0.000000000000000e+00, 0.000000000000000e+00
3708, 9.881680515257286e-01, 9.964528852028749e-01, 5.279232125727695e-04, 9.656492424488764e-03, -1.074581622542639e-03, 1.107014750838528e+02, 0.000000000000000e+00, 0.000000000000000e+00
3709, 9.881680515257286e-01, 9.948424417000725e-01, 5.278943318050279e-04, 7.187150434037468e-03, -2.033021742143732e-03, 1.106597918742649e+02, 0.000000000000000e+00, 0.000000000000000e+00
3710, 9.881680515257286e-01, 9.929565302615512e-01, 5.277741627046016e-04, 5.029825102891726e-03, -3.241741524660488e-03, 1.106153982381342e+02, 0.000000000000000e+00, 0.000000000000000e+00
3711, 9.881680515257286e-01, 9.907493659623351e-01, 5.275760342809437e-04, 3.266811661066171e-03, -4.597321166740742e-03, 1.105677617202932e+02, 0.000000000000000e+00, 0.000000000000000e+00
3712, 9.881680515257286e-01, 9.881680515257285e-01, 5.273260000135699e-04, 1.914032456150508e-03, -5.981491304456936e-03, 1.105179324457171e+02, 0.000000000000000e+00, 0.000000000000000e+00
3713, 9.881680515257286e-01, 9.851516580233058e-01, 5.270495964398844e-04, 9.387124738052522e-04, -7.284443362912726e-03, 1.104667263791070e+02, 0.000000000000000e+00, 0.000000000000000e+00
3714, 9.881680515257286e-01, 9.816302575799074e-01, 5.267663991528906e-04, 2.809209093766559e-04, -8.418679356730512e-03, 1.104142752079154e+02, 0.000000000000000e+00, 0.000000000000000e+00
3715, 9.881680515257286e-01, 9.775239361398911e-01, 5.264882738963567e-04, -1.286037725438915e-04, -9.325515954028689e-03, 1.103600176880576e+02, 0.000000000000000e+00, 0.000000000000000e+00
3716, 9.881680515257284e-01, 9.727418294480226e-01, 5.262202588169565e-04, -3.570738187541628e-04, -9.976367082928253e-03, 1.103031140955942e+02, 0.000000000000000e+00, 0.000000000000000e+00
3717, 9.881680515257286e-01, 9.671812450423853e-01, 5.259636043720881e-04, -4.631371137276531e-04, -1.037050035264465e-02, 1.102430913851784e+02, 0.000000000000000e+00, 0.000000000000000e+00
3718, 9.881680515257286e-01, 9.607269578052178e-01, 5.257189057354480e-04, -4.936221127770052e-04, -1.052847328657023e-02, 1.101803048875713e+02, 0.000000000000000e+00, 0.000000000000000e+00
3719, 9.881680515257286e-01, 9.532507966397208e-01, 5.254874607507606e-04, -4.825575743757912e-04, -1.048306351593514e-02, 1.101158319989386e+02, 0.000000000000000e+00, 0.000000000000000e+00
3720, 9.881680515257286e-01, 9.446116745626520e-01, 5.252709454517354e-04, -4.521055305946945e-04, -1.027056524543662e-02, 1.100511063708355e+02, 0.000000000000000e+00, 0.000000000000000e+00
3721, 9.881680515257286e-01, 9.346562521084397e-01, 5.250718090666369e-04, -4.147107564512648e-04, -9.924502519615517e-03, 1.099876247878795e+02, 0.000000000000000e+00, 0.000000000000000e+00
3722, 9.881680515257284e-01, 9.232204607343701e-01, 5.248918170523912e-04, -3.759431054506749e-04, -9.473129020404057e-03, 1.099267542956557e+02, 0.000000000000000e+00, 0.000000000000000e+00
3723, 9.881680515257286e-01, 9.101321425997625e-01, 5.247328681459874e-04, -3.373785257228955e-04, -8.940293662770701e-03, 1.098696659374513e+02, 0.000000000000000e+00, 0.000000000000000e+00
3724, 9.881680515257286e-01, 8.952150761161454e-01, 5.245965816960303e-04, -2.988916594125523e-04, -8.348039672005749e-03, 1.098173488948920e+02, 0.000000000000000e+00, 0.000000000000000e+00
3725, 9.881680515257286e-01, 8.782946399565098e-01, 5.244844693473008e-04, -2.603932773325822e-04, -7.718959665651957e-03, 1.097705487111989e+02, 0.000000000000000e+00, 0.000000000000000e+00
3726, 9.881680515257288e-01, 8.592053057461326e-01, 5.243966282481213e-04, -2.225889957654755e-04, -7.076379925373996e-03, 1.097296868527130e+02, 0.000000000000000e+00, 0.000000000000000e+00
3727, 9.881680515257284e-01, 8.378000245133019e-01, 5.243323072648500e-04, -1.870359899540514e-04, -6.442430516840599e-03, 1.096947714483363e+02, 0.000000000000000e+00, 0.000000000000000e+00
3728, 9.881680515257284e-01, 8.139613704892839e-01, 5.242891373919589e-04, -1.555999877496215e-04, -5.834337363617242e-03, 1.096654435943980e+02, 0.000000000000000e+00, 0.000000000000000e+00
3729, 9.881680515257286e-01, 7.876140241451626e-01, 5.242650512233193e-04, -1.298138286154210e-04, -5.261362410944075e-03, 1.096411065933532e+02, 0.000000000000000e+00, 0.000000000000000e+00
3730, 9.881680515257286e-01, 7.587378287074177e-01, 5.242570588040137e-04, -1.104095745488787e-04, -4.723200086911788e-03, 1.096211299070544e+02, 0.000000000000000e+00, 0.000000000000000e+00
3731, 9.881680515257286e-01, 7.273802812588347e-01, 5.242640200621569e-04, -9.710712734540995e-05, -4.211599848336326e-03, 1.096050463455888e+02, 0.000000000000000e+00, 0.000000000000000e+00
3732, 9.881680515257286e-01, 6.936669914419152e-01, 5.242849759807344e-04, -8.882796187843848e-05, -3.713956652577956e-03, 1.095926167186386e+02, 0.000000000000000e+00, 0.000000000000000e+00
3733, 9.881680515257286e-01, 6.578084530582268e-01, 5.243190757138242e-04, -8.385596197575776e-05, -3.218630331697053e-03, 1.095838642910952e+02, 0.000000000000000e+00, 0.000000000000000e+00
3734, 9.881680515257284e-01, 6.201015279667754e-01, 5.243690785938186e-04, -8.038010862990341e-05, -2.719778234617397e-03, 1.095788298822275e+02, 0.000000000000000e+00, 0.000000000000000e+00
3735, 9.881680515257284e-01, 5.809244133449323e-01, 5.244343567626038e-04, -7.666553611969387e-05, -2.220456010972273e-03, 1.095775234822700e+02, 0.000000000000000e+00, 0.000000000000000e+00
3736, 9.881680515257286e-01, 5.407245648559404e-01, 5.245183087242025e-04, -7.159774999343486e-05, -1.732792982424522e-03, 1.095795933467828e+02, 0.000000000000000e+00, 0.000000000000000e+00
3737, 9.881680515257284e-01, 4.999999999999983e-01, 5.246015833389478e-04, -6.456394946839397e-05, -1.274821745403434e-03, 1.095843965361545e+02, 0.000000000000000e+00, 0.000000000000000e+00
3738, 9.881680515257285e-01, 4.592754351440562e-01, 5.247147505853470e-04, -5.580291092109183e-05, -8.659642074528615e-04, 1.095909490770851e+02, 0.000000000000000e+00, 0.000000000000000e+00
3739, 9.881680515257285e-01, 4.190755866550645e-01, 5.248439550122614e-04, -4.581290904774974e-05, -5.212979647071140e-04, 1.095982300080401e+02, 0.000000000000000e+00, 0.000000000000000e+00
3740, 9.881680515257285e-01, 3.798984720332216e-01, 5.250348637316468e-04, -3.559608539040413e-05, -2.485946632274479e-04, 1.096052987367598e+02, 0.000000000000000e+00, 0.000000000000000e+00
3741, 9.881680515257285e-01, 3.421915469417703e-01, 5.252904221543731e-04, -2.600385718430143e-05, -4.686366704890817e-05, 1.096114922596546e+02, 0.000000000000000e+00, 0.000000000000000e+00
3742, 9.881680515257285e-01, 3.063330085580819e-01, 5.255782518308533e-04, -1.762824644914051e-05, 9.213516956487326e-05, 1.096164408556859e+02, 0.000000000000000e+00, 0.000000000000000e+00
3743, 9.881680515257285e-01, 2.726197187411626e-01, 5.259593344221874e-04, -1.129277642702531e-05, 1.811678985167190e-04, 1.096201079519050e+02, 0.000000000000000e+00, 0.000000000000000e+00
3744, 9.881680515257285e-01, 2.412621712925798e-01, 5.262493715776534e-04, -6.502787573016966e-06, 2.340065309540850e-04, 1.096226403463662e+02, 0.000000000000000e+00, 0.000000000000000e+00
3745, 9.881680515257285e-01, 2.123859758548353e-01, 5.265464219170653e-04, -3.539868609846550e-06, 2.625928032437827e-04, 1.096243763734913e+02, 0.000000000000000e+00, 0.000000000000000e+00
3746, 9.881680515257285e-01, 1.860386295107140e-01, 5.267290386895293e-04, -1.106846489254451e-06, 2.750425562924761e-04, 1.096256361618707e+02, 0.000000000000000e+00, 0.000000000000000e+00
3747, 9.881680515257285e-01, 1.621999754866963e-01, 5.268725117474771e-04, 1.227729565663413e-06, 2.756312411612272e-04, 1.096267111639073e+02, 0.000000000000000e+00, 0.000000000000000e+00
3748, 9.881680515257285e-01, 1.407946942538659e-01, 5.269672199676233e-04, 4.363221749795798e-06, 2.657775664705475e-04, 1.096277528634759e+02, 0.000000000000000e+00, 0.000000000000000e+00
3749, 9.881680515257285e-01, 1.217053600434887e-01, 5.270413792159267e-04, 8.245798057134977e-06, 2.460870192964600e-04, 1.096287471104133e+02, 0.000000000000000e+00, 0.000000000000000e+00
3750, 9.881680515257285e-01, 1.047849238838536e-01, 5.270993729217693e-04, 1.247145833754223e-05, 2.179724040553092e-04, 1.096296038684236e+02, 0.000000000000000e+00, 0.000000000000000e+00
3751, 9.881680515257285e-01, 8.986785740023645e-02, 5.271484380097384e-04, 1.616965887709709e-05, 1.842379100173544e-04, 1.096302211221867e+02, 0.000000000000000e+00, 0.000000000000000e+00
3752, 9.881680515257285e-01, 7.677953926562897e-02, 5.271909972595352e-04, 1.867438503865850e-05, 1.485304530961940e-04, 1.096305870246176e+02, 0.000000000000000e+00, 0.000000000000000e+00
3753, 9.881680515257285e-01, 6.534374789155944e-02, 5.272295987630389e-04, 1.960844902057915e-05, 1.143181643130475e-04, 1.096307425548949e+02, 0.000000000000000e+00, 0.000000000000000e+00
3754, 9.881680515257285e-01, 5.538832543734712e-02, 5.272636642568086e-04, 1.904860261677077e-05, 8.414398812550802e-05, 1.096307585199851e+02, 0.000000000000000e+00, 0.000000000000000e+00
3755, 9.881680515257285e-01, 4.674920336027874e-02, 5.272945124499813e-04, 1.729049404201350e-05, 5.933015680785474e-05, 1.096306988268030e+02, 0.000000000000000e+00, 0.000000000000000e+00
3756, 9.881680515257285e-01, 3.927304219478170e-02, 5.273200993829596e-04, 1.478281679646290e-05, 4.012591010484023e-05, 1.096306100682046e+02, 0.000000000000000e+00, 0.000000000000000e+00
3757, 9.881680515257285e-01, 3.281875495761422e-02, 5.273409984636381e-04, 1.196615010249658e-05, 2.604204111654465e-05, 1.096305233926985e+02, 0.000000000000000e+00, 0.000000000000000e+00
3758, 9.881680515257285e-01, 2.725817055197698e-02, 5.273578073027690e-04, 9.181239739021167e-06, 1.619554568746073e-05, 1.096304530279477e+02, 0.000000000000000e+00, 0.000000000000000e+00
3759, 9.881680515257285e-01, 2.247606386010850e-02, 5.273718324583308e-04, 6.643384616775957e-06, 9.617999869604567e-06, 1.096303956160965e+02, 0.000000000000000e+00, 0.000000000000000e+00
3760, 9.881680515257285e-01, 1.836974242009231e-02, 5.273834511067391e-04, 4.481167992733205e-06, 5.418581103924319e-06, 1.096303536066642e+02, 0.000000000000000e+00, 0.000000000000000e+00
3761, 9.881680515257285e-01, 1.484834197669406e-02, 5.273928559394063e-04, 2.741741438431957e-06, 2.860287401491699e-06, 1.096303233871927e+02, 0.000000000000000e+00, 0.000000000000000e+00
3762, 9.881680515257285e-01, 1.183194847427136e-02, 5.274003706692471e-04, 1.425093641914158e-06, 1.382302164224217e-06, 1.096303033334348e+02, 0.000000000000000e+00, 0.000000000000000e+00
3763, 9.881680515257285e-01, 9.250634037664622e-03, 5.274061834374755e-04, 4.919242544971614e-07, 5.835917676072607e-07, 1.096302896926727e+02, 0.000000000000000e+00, 0.000000000000000e+00
3764, 9.881680515257285e-01, 7.043469738448778e-03, 5.274105781379753e-04, -1.072401650824953e-07, 1.907408007214104e-07, 1.096302814604646e+02, 0.000000000000000e+00, 0.000000000000000e+00
3765, 9.881680515257285e-01, 5.157558299927499e-03, 5.274137801893953e-04, -4.265820419763406e-07, 2.527873229551650e-08, 1.096302761230380e+02, 0.000000000000000e+00, 0.000000000000000e+00
3766, 9.881680515257285e-01, 3.547114797125137e-03, 5.274160242116750e-04, -5.250441263746463e-07, -2.396034636172556e-08, 1.096302744931264e+02, 0.000000000000000e+00, 0.000000000000000e+00
3767, 9.881680515257285e-01, 2.172612144045834e-03, 5.274175055525022e-04, -4.567943187747333e-07, -2.310726032086361e-08, 1.096302730522922e+02, 0.000000000000000e+00, 0.000000000000000e+00
3768, 9.881680515257285e-01, 1.000000000000000e-03, 5.274183947026547e-04, -2.678324038007134e-07, -9.887311416155492e-09, 1.096302771720193e+02, 0.000000000000000e+00, 0.000000000000000e+00
3769, 9.881680515257285e-01, 0.000000000000000e+00, 5.274189998325557e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096302796765059e+02, 0.000000000000000e+00, 0.000000000000000e+00
3770, 9.907493659623354e-01, 1.000000000000000e+00, 5.270601152950351e-04, 1.748732860091816e-02, 0.000000000000000e+00, 1.108562550747802e+02, 3.317900000000000e+01, 0.000000000000000e+00
3771, 9.907493659623354e-01, 9.990000000000002e-01, 5.278083022537285e-04, 1.424880262052621e-02, -1.331767481501911e-04, 1.109072407891922e+02, 0.000000000000000e+00, 0.000000000000000e+00
3772, 9.907493659623354e-01, 9.978273878559544e-01, 5.279565176761916e-04, 1.097972105283452e-02, -7.315105304906695e-04, 1.108563266145464e+02, 0.000000000000000e+00, 0.000000000000000e+00
3773, 9.907493659623354e-01, 9.964528852028749e-01, 5.280375299107960e-04, 7.905933221208970e-03, -1.731124636844835e-03, 1.108174967427351e+02, 0.000000000000000e+00, 0.000000000000000e+00
3774, 9.907493659623354e-01, 9.948424417000725e-01, 5.279448591831196e-04, 5.290748490927010e-03, -3.062938880836342e-03, 1.107660469904356e+02, 0.000000000000000e+00, 0.000000000000000e+00
3775, 9.907493659623354e-01, 9.929565302615514e-01, 5.277458079824927e-04, 3.235290671967989e-03, -4.556021994558222e-03, 1.107100773537529e+02, 0.000000000000000e+00, 0.000000000000000e+00
3776, 9.907493659623354e-01, 9.907493659623353e-01, 5.274807180934561e-04, 1.734359461666354e-03, -6.041804533426274e-03, 1.106506370253736e+02, 0.000000000000000e+00, 0.000000000000000e+00
3777, 9.907493659623354e-01, 9.881680515257285e-01, 5.271871817906541e-04, 7.153459501890463e-04, -7.378750795996945e-03, 1.105891612681758e+02, 0.000000000000000e+00, 0.000000000000000e+00
3778, 9.907493659623354e-01, 9.851516580233058e-01, 5.268890809887817e-04, 7.752589521037167e-05, -8.469977652067468e-03, 1.105257714442761e+02, 0.000000000000000e+00, 0.000000000000000e+00
3779, 9.907493659623354e-01, 9.816302575799074e-01, 5.265982808086051e-04, -2.815491204698041e-04, -9.265869482329424e-03, 1.104598439433613e+02, 0.000000000000000e+00, 0.000000000000000e+00
3780, 9.907493659623354e-01, 9.775239361398911e-01, 5.263183867865561e-04, -4.517245053369505e-04, -9.759747141260001e-03, 1.103907246233375e+02, 0.000000000000000e+00, 0.000000000000000e+00
